word,is_error,textract_score,ner_score,pos_score,gibb_score,word_length,contains_nonalpha,dict_presence,closest_word,editdistance,jaccard_similarity,string_containment,char_intersection_count
setenley,1,0.975182918,0,0,0.045872302,8,0,0,certainly,0.555555556,0.5,0.833333333,5
episille,1,0.96766274,0,0,0.067849606,8,0,0,epistle,0.25,0.833333333,1,5
diemands,1,0.966593179,0,0,0.075091889,8,0,0,demands,0.125,0.857142857,1,6
cervial,1,0.972873531,0,0,0.063148972,7,0,0,cervical,0.125,1,1,7
misalleoneus,1,0.976832669,0,0,0.056410929,12,0,0,miscellaneous,0.384615385,0.9,1,9
emietly,1,0.981770223,0.383154064,0,0.036634953,7,0,0,immediately,0.545454545,0.75,1,6
Chatacqua,1,0.957038982,0.688721478,0.945681393,0.061907775,9,0,0,Chautauqua,0.2,1,1,6
admied,1,0.97860775,0,0,0.036176397,6,0,0,admitted,0.25,0.833333333,1,5
enormas,1,0.991087448,0.963522732,0,0.078379935,7,0,0,enormous,0.25,0.75,0.857142857,6
seceduel,1,0.985845153,0,0,0.05169313,8,0,0,schedule,0.5,0.857142857,1,6
reconition,1,0.978426201,0,0,0.100329405,10,0,0,recognition,0.090909091,0.875,1,7
wowd,1,0.975085428,0,0,0.025353976,4,0,0,women,0.6,0.333333333,0.666666667,2
difrent,1,0.971604573,0,0,0.084925937,7,0,0,different,0.222222222,1,1,7
surpluce,1,0.988718069,0,0,0.044608917,8,0,0,surplus,0.25,0.714285714,1,5
auwuster,1,0.958104522,0,0,0.011218906,8,0,0,orchestra,0.777777778,0.5,0.714285714,5
spacically,1,0.965453714,0,0,0.070169245,10,0,0,specifically,0.25,0.777777778,1,7
courteousies,1,0.95936877,0,0,0.070252885,12,0,0,courtesies,0.166666667,1,1,8
agenceys,1,0.979459289,0.994480848,0,0.05092192,8,0,0,agencies,0.25,0.75,0.857142857,6
bicycel,1,0.956057549,0,0,0.027542722,7,0,0,bicycle,0.285714286,1,1,6
ellementary,1,0.989498671,0,0,0.075904486,11,0,0,elementary,0.090909091,1,1,8
cancallation,1,0.165636183,0,0,0.108683045,12,0,0,cancellation,0.083333333,0.875,1,7
subisitions,1,0.974550912,0,0,0.066531158,11,0,0,substitutions,0.307692308,1,1,7
lightyear,1,0.956453466,0,0,0.04759576,9,0,0,light year,0.1,0.9,1,9
laff,1,0.98058894,0,0,0.036941604,4,0,0,laugh,0.6,0.333333333,0.666666667,2
recommentation,1,0.970188238,0,0,0.091270935,14,0,0,recommendation,0.071428571,0.9,1,9
aftr,1,0.97499364,0,0.368484914,0.021784602,4,0,0,after,0.2,0.8,1,4
symthic,1,0.973197549,0,0.381998122,0.023419521,7,0,0,sympathetic,0.363636364,0.7,1,7
dissopite,1,0.992411611,0.406169146,0,0.069457838,9,0,0,disappoint,0.5,0.666666667,0.857142857,6
Chuatuaque,1,0.982713402,0.643853664,0.813047588,0.024460111,10,0,0,Chautauqua,0.5,0.857142857,1,6
deturnum,1,0.959625026,0,0,0.033670778,8,0,0,determined,0.5,0.75,0.857142857,6
anticipitation,1,0.957198015,0,0,0.075969012,14,0,0,anticipation,0.142857143,1,1,7
thoural,1,0.957209084,0,0.465126634,0.117400718,7,0,0,thorough,0.625,0.625,0.833333333,5
evisal,1,0.976276156,0.557950854,0.321434766,0.06568493,6,0,0,epistle,0.428571429,0.5,0.666666667,4
awgt,1,0.985136888,0,0.293323457,0.00237576,4,0,0,dangerous,0.777777778,0.181818182,0.5,2
danegerous,1,0.979389395,0,0,0.076015242,10,0,0,dangerous,0.1,1,1,9
chaper,1,0.969889589,0,0,0.102173103,6,0,0,chapter,0.142857143,0.857142857,1,6
sartenly,1,0.984067472,0.951247215,0,0.053928644,8,0,0,certainly,0.444444444,0.7,0.875,7
enmacly,1,0.992527891,0,0,0.042357706,7,0,0,immensely,0.666666667,0.555555556,0.714285714,5
courtisies,1,0.992796506,0,0,0.088466994,10,0,0,courtesies,0.1,1,1,8
phneomina,1,0.961605293,0,0,0.029672178,9,0,0,pneumonia,0.444444444,0.777777778,0.875,7
batchelor,1,0.977025127,0,0.604342878,0.071786979,9,0,0,bachelor,0.111111111,0.888888889,1,8
accroud,1,0.965666492,0,0,0.042149688,7,0,0,accrued,0.285714286,0.714285714,0.833333333,5
allpine,1,0.987535968,0.942005694,0,0.062404268,7,0,0,alpine,0.142857143,1,1,6
terbogen,1,0.974133751,0,0,0.042520855,8,0,0,toboggan,0.5,0.625,0.833333333,5
iluminun,1,0.978754582,0,0.519447505,0.049402857,8,0,0,alumni,0.5,0.833333333,1,5
verchue,1,0.955124319,0,0,0.062603356,7,0,0,virtue,0.428571429,0.5,0.666666667,4
airbourne,1,0.989952728,0.904027998,0.431303054,0.04213898,9,0,0,airborne,0.111111111,0.875,1,7
recuazition,1,0.974773945,0,0,0.050281485,11,0,0,requisition,0.272727273,0.583333333,0.777777778,7
phome,1,0.971167785,0,0,0.074460166,5,0,0,phone,0.2,0.666666667,0.8,4
asociation,1,0.972699822,0,0,0.062310767,10,0,0,association,0.090909091,1,1,7
adiquate,1,0.97757325,0,0,0.04665085,8,0,0,adequate,0.125,0.857142857,1,6
chemestary,1,0.978905194,0,0,0.095752758,10,0,0,chemistry,0.2,0.8,0.888888889,8
centrel,1,0.969515839,0,0,0.086086023,7,0,0,central,0.142857143,0.857142857,1,6
soudns,1,0.640959297,0,0,0.026171743,6,0,0,sounds,0.333333333,1,1,5
enitation,1,0.960460431,0.895983398,0,0.085269041,9,0,0,initiation,0.2,0.833333333,1,5
aglift,1,0.993585045,0.685380995,0,0.035100848,6,0,0,awful,0.833333333,0.375,0.6,3
predjice,1,0.983480258,0,0,0.041201009,8,0,0,prejudice,0.333333333,0.875,1,7
acge,1,0.983477679,0,0,0.003386976,4,0,0,edge,0.5,0.4,0.666666667,2
treath,1,0.992443293,0,0,0.110115565,6,0,0,breathe,0.285714286,0.833333333,1,5
inconvianced,1,0.966857668,0,0,0.082928848,12,0,0,inconvenienced,0.214285714,0.875,1,7
bankruptsy,1,0.989144387,0,0,0.023262296,10,0,0,bankruptcy,0.1,0.818181818,0.9,9
countenant,1,0.975517472,0.92580533,0,0.106762082,10,0,0,countenance,0.181818182,1,1,7
straping,1,0.975519029,0,0,0.075093761,8,0,0,scraping,0.125,0.777777778,0.875,7
hystrical,1,0.972958353,0,0,0.053160325,9,0,0,hysterical,0.1,0.9,1,9
deterimne,1,0.985253147,0,0,0.051497611,9,0,0,determined,0.3,1,1,7
suplimite,1,0.967410384,0,0,0.072756936,9,0,0,supplement,0.5,0.777777778,0.875,7
blance,1,0.989276686,0,0,0.115231233,6,0,0,balance,0.142857143,1,1,6
strategem,1,0.992429704,0,0,0.05568487,9,0,0,stratagem,0.111111111,1,1,7
tackneccal,1,0.976127902,0,0,0.051313787,10,0,0,technical,0.4,0.666666667,0.857142857,6
anticpate,1,0.988812521,0.714082301,0,0.037889342,9,0,0,anticipate,0.1,1,1,7
pashan,1,0.9592117,0.999759138,0.437206596,0.113896267,6,0,0,precision,0.666666667,0.3,0.6,3
stradegies,1,0.956237971,0.921072483,0,0.051613054,10,0,0,strategies,0.1,0.875,1,7
depated,1,0.95272693,0,0,0.079036193,7,0,0,departure,0.444444444,0.714285714,1,5
febuary,1,0.976556567,0,0,0.034660767,7,0,0,february,0.125,1,1,7
conange,1,0.975941326,0.975216329,0.428048939,0.126149988,7,0,0,conditions,0.7,0.3,0.5,3
communitate,1,0.967756001,0,0,0.070891528,11,0,0,communicate,0.090909091,1,1,9
wishas,1,0.985603857,0,0.484111696,0.111482655,6,0,0,wishes,0.166666667,0.666666667,0.8,4
frighteing,1,0.963086565,0,0,0.064904657,10,0,0,frightening,0.090909091,1,1,8
convently,1,0.959637719,0.918943584,0,0.075770054,9,0,0,conveniently,0.25,0.888888889,1,8
continueaus,1,0.962855897,0,0,0.066536417,11,0,0,continuous,0.181818182,0.777777778,1,7
effeceny,1,0.969956057,0,0,0.041246147,8,0,0,efficiency,0.3,0.833333333,1,5
gelvanized,1,0.974525822,0,0,0.051854847,10,0,0,galvanized,0.1,1,1,9
halping,1,0.977267537,0,0,0.068499798,7,0,0,helping,0.142857143,0.75,0.857142857,6
addequake,1,0.986062001,0,0,0.04245099,9,0,0,adequate,0.222222222,0.714285714,0.833333333,5
untideness,1,0.969493697,0,0,0.085544579,10,0,0,untidiness,0.1,1,1,7
distingquised,1,0.976503013,0,0,0.061120389,13,0,0,distinguished,0.153846154,0.8,0.888888889,8
pennance,1,0.111308179,0.553933442,0,0.070146856,8,0,0,penance,0.125,1,1,5
distingused,1,0.971857715,0,0,0.105830538,11,0,0,distinguished,0.153846154,0.888888889,1,8
skifle,1,0.980096817,0.773208022,0,0.042691243,6,0,0,skilfully,0.444444444,0.625,0.833333333,5
aquentance,1,0.976428798,0,0.433726132,0.045267389,10,0,0,acquaintance,0.25,0.875,1,7
extrodernary,1,0.969414127,0,0,0.049760025,12,0,0,extraordinary,0.307692308,0.9,1,9
epitomy,1,0.98523861,0,0,0.051794921,7,0,0,epitome,0.142857143,0.857142857,1,6
miscellaious,1,0.954079604,0,0,0.077140437,12,0,0,miscellaneous,0.153846154,0.9,1,9
fragrints,1,0.992121515,0,0,0.071604029,9,0,0,flagrancy,0.444444444,0.454545455,0.625,5
bicicly,1,0.95530189,0,0,0.054637759,7,0,0,bicycle,0.285714286,0.833333333,1,5
acknolegment,1,0.958706298,0,0,0.04590611,12,0,0,acknowledgement,0.2,0.833333333,1,10
estableishing,1,0.982440275,0.773029625,0,0.078646886,13,0,0,establishing,0.076923077,1,1,10
imedeantly,1,0.955240023,0,0,0.081154039,10,0,0,immediately,0.363636364,0.888888889,1,8
suny,1,0.973645693,0,0,0.036967496,4,0,0,sunny,0.2,1,1,4
finachily,1,0.98760809,0.990613341,0,0.085135181,9,0,0,financially,0.363636364,0.875,1,7
pollesion,1,0.726119411,0,0,0.093994892,9,0,0,politician,0.5,0.5,0.714285714,5
provere,1,0.950318282,0,0,0.145528942,7,0,0,prefer,0.428571429,0.5,0.75,3
enclyclopedia,1,0.976293273,0.596366465,0,0.04688069,13,0,0,encyclopedia,0.076923077,1,1,10
suffeicuntly,1,0.983860224,0,0,0.040650207,12,0,0,sufficiently,0.25,1,1,10
suphisticated,1,0.961579592,0,0,0.081414189,13,0,0,sophisticated,0.076923077,0.818181818,0.9,9
workt,1,0.993725658,0,0,0.016240113,5,0,0,walked,0.666666667,0.222222222,0.4,2
saexaliss,1,0.9874361,0,0,0.041303154,9,0,0,sacrilegious,0.583333333,0.454545455,0.833333333,5
reccomendation,1,0.993867658,0,0,0.089646196,14,0,0,recommendations,0.2,0.909090909,1,10
goberment,1,0.983214449,0,0,0.073487229,9,0,0,government,0.2,0.777777778,0.875,7
dael,1,0.986936715,0.987325549,0.849919677,0.012194809,4,0,0,dial,0.5,0.6,0.75,3
emeetually,1,0.959571137,0,0,0.049438979,10,0,0,immediately,0.545454545,0.666666667,0.857142857,6
forcast,1,0.990397551,0,0,0.082862096,7,0,0,forecast,0.125,0.875,1,7
stome,1,0.97632425,0,0,0.115371015,5,0,0,stomach,0.428571429,0.5,0.8,4
swiming,1,0.952274176,0,0,0.067406731,7,0,0,swimming,0.125,1,1,6
finatially,1,0.975015517,0,0,0.085889431,10,0,0,financially,0.181818182,0.75,0.857142857,6
schuduled,1,0.967805255,0,0,0.043400358,9,0,0,scheduled,0.111111111,1,1,7
benificcil,1,0.983920693,0,0,0.056563419,10,0,0,beneficial,0.3,0.875,1,7
suplied,1,0.974101239,0,0,0.063959528,7,0,0,supplied,0.125,1,1,7
axist,1,0.952896775,0.850645304,0,0.040765046,5,0,0,exists,0.333333333,0.666666667,0.8,4
mighteable,1,0.956604993,0.928981662,0,0.059505569,10,0,0,hydraulic,0.9,0.285714286,0.444444444,4
garenty,1,0.988100041,0.945152223,0,0.078571176,7,0,0,guarantee,0.444444444,0.75,0.857142857,6
poatre,1,0.978877409,0,0,0.060463774,6,0,0,poetry,0.333333333,0.714285714,0.833333333,5
meherey,1,0.984683279,0,0,0.065275052,7,0,0,memories,0.5,0.375,0.6,3
aphadated,1,0.980300434,0,0,0.057140953,9,0,0,affidavit,0.666666667,0.333333333,0.5,3
leeding,1,0.961770352,0.500229537,0,0.10005149,7,0,0,lead,0.571428571,0.428571429,0.75,3
acording,1,0.97008762,0.649496078,0,0.093329378,8,0,0,accrued,0.625,0.4,0.666666667,4
abreashed,1,0.979671983,0,0,0.086533807,9,0,0,appreciate,0.7,0.272727273,0.428571429,3
atmited,1,0.973299583,0,0,0.056176844,7,0,0,admitted,0.25,1,1,6
instumes,1,0.984224037,0,0,0.080048017,8,0,0,instruments,0.272727273,0.875,1,7
cival,1,0.992557919,0,0.394441128,0.05347369,5,0,0,civil,0.2,0.8,1,4
custamisation,1,0.988448598,0,0,0.078360109,13,0,0,customization,0.153846154,0.9,1,9
chet,1,0.980995044,0,0,0.119658055,4,0,0,cheat,0.2,0.8,1,4
exstecy,1,0.985337382,0,0,0.020479597,7,0,0,ecstasy,0.428571429,0.714285714,0.833333333,5
affionate,1,0.964869049,0,0,0.062336536,9,0,0,affectionate,0.25,0.875,1,7
exibtion,1,0.960897714,0.549890459,0,0.038839876,8,0,0,exhibition,0.2,0.875,1,7
surseful,1,0.178798713,0,0,0.053176889,8,0,0,successful,0.4,0.714285714,0.833333333,5
pocss,1,0.965435558,0.826276422,0,0.02316631,5,0,0,possess,0.428571429,0.6,0.75,3
accostioum,1,0.976641143,0,0,0.06353427,10,0,0,accustomed,0.5,0.7,0.875,7
aproximent,1,0.9772889,0,0,0.056085218,10,0,0,approximate,0.363636364,0.9,1,9
rhemutism,1,0.957106542,0,0,0.044146191,9,0,0,rheumatism,0.2,0.888888889,1,8
cortios,1,0.993936062,0,0,0.076785135,7,0,0,courteous,0.333333333,0.625,0.833333333,5
minimume,1,0.962082798,0,0,0.071529869,8,0,0,minimum,0.125,0.8,1,4
telagraph,1,0.976711512,0.924969137,0,0.045602686,9,0,0,telegraph,0.111111111,1,1,8
Thems,1,0.981834836,0,0,0.102212929,5,0,0,Thames,0.333333333,0.833333333,1,5
unparalled,1,0.971586536,0,0,0.058731098,10,0,0,unparalleled,0.166666667,1,1,8
damenor,1,0.978379278,0.712001383,0,0.067669872,7,0,0,demeanor,0.25,1,1,7
critisizem,1,0.968724628,0,0,0.06098804,10,0,0,criticism,0.3,0.75,1,6
imergetley,1,0.978252477,0.352681607,0,0.048260739,10,0,0,immediately,0.545454545,0.6,0.75,6
registery,1,0.981097711,0,0,0.072589881,9,0,0,registry,0.111111111,1,1,7
splenderd,1,0.983419944,0,0,0.083916165,9,0,0,splendid,0.222222222,0.75,0.857142857,6
inconvious,1,0.977447985,0,0,0.089644801,10,0,0,inconvenience,0.461538462,0.625,0.833333333,5
feable,1,0.973752923,0,0,0.068520979,6,0,0,feeble,0.166666667,0.8,1,4
forwould,1,0.953580851,0,0.417659551,0.055894333,8,0,0,forward,0.375,0.625,0.833333333,5
vagol,1,0.969245197,0.977884829,0.664896131,0.043730258,5,0,0,vagabond,0.5,0.5,0.8,4
pomems,1,0.968673283,0,0,0.066041396,6,0,0,poems,0.166666667,1,1,5
sugest,1,0.993623228,0,0,0.073578588,6,0,0,subject,0.428571429,0.5,0.8,4
simpathegic,1,0.956671311,0,0,0.080759634,11,0,0,sympathetic,0.181818182,0.818181818,0.9,9
nutral,1,0.958933646,0,0.355505615,0.045960144,6,0,0,neutral,0.142857143,0.857142857,1,6
vacansies,1,0.985919379,0,0,0.07372996,9,0,0,vacancies,0.111111111,1,1,7
gordious,1,0.960747059,0,0,0.076069208,8,0,0,gorgeous,0.25,0.625,0.833333333,5
definetley,1,0.992045226,0.941248715,0,0.048368213,10,0,0,definitely,0.3,1,1,8
effectionly,1,0.986591753,0,0,0.050803905,11,0,0,affectionately,0.285714286,0.9,1,9
comittee,1,0.956489791,0.457191795,0,0.065772726,8,0,0,committed,0.222222222,0.857142857,1,6
exagerrated,1,0.96613455,0,0,0.063746184,11,0,0,exaggerated,0.181818182,1,1,7
avidated,1,0.963735562,0,0,0.063921378,8,0,0,affidavit,0.555555556,0.714285714,0.833333333,5
unanamus,1,0.966130714,0,0.503120542,0.061124251,8,0,0,unanimous,0.222222222,0.714285714,1,5
immieditly,1,0.95265692,0,0,0.054723382,10,0,0,immediately,0.272727273,0.875,1,7
sirtain,1,0.99292201,0,0,0.057411195,7,0,0,certain,0.285714286,0.625,0.833333333,5
aringeds,1,0.954163781,0.937653065,0,0.099572699,8,0,0,apparatus,0.777777778,0.272727273,0.5,3
desinden,1,0.980955928,0,0,0.122942185,8,0,0,designed,0.375,0.833333333,1,5
spellend,1,0.986316667,0.693487167,0,0.08811651,8,0,0,splendid,0.5,0.857142857,1,6
scrked,1,0.950561083,0,0,0.04121763,6,0,0,scarcely,0.5,0.444444444,0.666666667,4
vertchuse,1,0.979995175,0.676410437,0,0.06178469,9,0,0,virtues,0.555555556,0.666666667,0.857142857,6
expeshely,1,0.973889652,0.852499247,0,0.086362815,9,0,0,especially,0.5,0.5,0.714285714,5
grandpar,1,0.981395039,0,0,0.04678298,8,0,0,grandpa,0.125,1,1,6
exzuite,1,0.958965659,0,0,0.015744639,7,0,0,exquisite,0.333333333,0.625,0.833333333,5
competetent,1,0.957240795,0,0,0.07695153,11,0,0,competent,0.181818182,1,1,7
commicate,1,0.993094567,0,0,0.085720391,9,0,0,communicate,0.181818182,0.777777778,1,7
satutel,1,0.985963619,0.877584219,0,0.060858646,7,0,0,certainly,0.777777778,0.363636364,0.666666667,4
themself,1,0.987781169,0,0,0.067530899,8,0,0,themselves,0.3,0.75,0.857142857,6
matarially,1,0.963497905,0.552304268,0,0.085426757,10,0,0,materially,0.1,0.875,1,7
targetting,1,0.97500667,0,0,0.060039917,10,0,0,targeting,0.1,1,1,7
memerandom,1,0.956513231,0,0,0.105139303,10,0,0,memorandum,0.2,0.875,1,7
sovreignty,1,0.959421189,0,0,0.026567061,10,0,0,sovereignty,0.090909091,1,1,10
nessacaryly,1,0.954814373,0.646483481,0,0.055049105,11,0,0,necessarily,0.454545455,0.888888889,1,8
okaysionaly,1,0.961954158,0,0,0.048371791,11,0,0,occasionally,0.333333333,0.777777778,0.875,7
sersfinhet,1,0.98017318,0,0,0.04316982,10,0,0,sufficient,0.6,0.6,0.75,6
climming,1,0.96115132,0,0,0.075045094,8,0,0,climbing,0.125,0.857142857,1,6
indiffenatly,1,0.980486722,0,0,0.069757153,12,0,0,indefinitely,0.416666667,0.888888889,1,8
countinet,1,0.973310993,0.994172037,0,0.104431304,9,0,0,continent,0.222222222,0.857142857,1,6
unnamos,1,0.975532319,0,0,0.039365753,7,0,0,unanimous,0.333333333,0.857142857,1,6
vesertid,1,0.953783505,0.535954714,0,0.101848734,8,0,0,visited,0.5,0.857142857,1,6
inconvigence,1,0.955396869,0,0,0.080445891,12,0,0,inconvenienced,0.285714286,0.75,0.857142857,6
cancilation,1,0.990875573,0,0,0.09281259,11,0,0,cancellation,0.166666667,0.875,1,7
leteralaly,1,0.99165201,0,0,0.086752181,10,0,0,literally,0.2,0.857142857,1,6
definantly,1,0.981821596,0,0,0.067321818,10,0,0,definitely,0.3,0.888888889,1,8
exspendious,1,0.969437112,0,0,0.05203052,11,0,0,expenditure,0.363636364,0.636363636,0.777777778,7
unananucs,1,0.965429847,0.989284575,0,0.038495712,9,0,0,unanimous,0.444444444,0.5,0.8,4
frosen,1,0.957772821,0.927374244,0,0.080555172,6,0,0,frozen,0.166666667,0.714285714,0.833333333,5
nonformgetele,1,0.984655519,0,0,0.031288774,13,0,0,unforgettable,0.461538462,0.666666667,0.888888889,8
courticey,1,0.484014202,0,0,0.078366659,9,0,0,courtesy,0.333333333,0.777777778,0.875,7
orbitting,1,0.9580317,0.82992357,0,0.053533987,9,0,0,orbiting,0.111111111,1,1,7
emencially,1,0.977541131,0,0,0.068451151,10,0,0,immensely,0.6,0.666666667,0.857142857,6
dliver,1,0.95645998,0,0,0.073627163,6,0,0,delivered,0.333333333,1,1,6
scantle,1,0.972444746,0,0,0.066984561,7,0,0,scandal,0.428571429,0.625,0.833333333,5
bing,1,0.960677496,0,0,0.105130167,4,0,0,bring,0.2,0.8,1,4
namouny,1,0.956945744,0.97179091,0,0.048742557,7,0,0,pneumonia,0.666666667,0.555555556,0.833333333,5
womeod,1,0.954302541,0.911158979,0,0.040136136,6,0,0,women,0.333333333,0.666666667,0.8,4
bycly,1,0.988917297,0.990166903,0,0.033362718,5,0,0,bicycle,0.428571429,0.666666667,1,4
espaiesly,1,0.950437339,0,0,0.0468717,9,0,0,especially,0.4,0.875,1,7
canciling,1,0.988934194,0,0,0.100751446,9,0,0,cancelling,0.2,0.857142857,1,6
ofull,1,0.523852902,0.808487594,0,0.082034217,5,0,0,awful,0.6,0.5,0.75,3
guvement,1,0.980292555,0,0,0.052590715,8,0,0,government,0.3,0.666666667,0.857142857,6
pavillion,1,0.965458485,0,0,0.087415127,9,0,0,pavilion,0.111111111,1,1,7
refestment,1,0.952121252,0,0,0.061346684,10,0,0,refreshment,0.181818182,0.875,1,7
abahe,1,0.992744001,0.959653318,0.467920393,0.030619398,5,0,0,above,0.4,0.5,0.75,3
surreptious,1,0.951800443,0,0,0.066199091,11,0,0,surreptitious,0.153846154,1,1,8
unaninous,1,0.174747299,0.461010873,0.410713136,0.096145137,9,0,0,unanimous,0.111111111,0.857142857,1,6
sesded,1,0.95218859,0.679678261,0,0.035381051,6,0,0,seized,0.333333333,0.6,1,3
vacancys,1,0.961961611,0,0,0.05586533,8,0,0,vacancies,0.222222222,0.625,0.833333333,5
comprativly,1,0.955831521,0,0,0.064486545,11,0,0,comparatively,0.153846154,0.916666667,1,11
critisizen,1,0.98437725,0.500667572,0,0.070937614,10,0,0,criticism,0.4,0.555555556,0.833333333,5
boterfull,1,0.986009972,0,0,0.058050239,9,0,0,beautiful,0.666666667,0.6,0.75,6
cicoligy,1,0.981134931,0,0,0.041273968,8,0,0,psychology,0.5,0.555555556,0.833333333,5
approvel,1,0.983749405,0,0,0.073321794,8,0,0,approval,0.125,0.857142857,1,6
labarotory,1,0.958221986,0,0,0.067477342,10,0,0,laboratory,0.2,1,1,7
archaology,1,0.975657686,0,0,0.019675252,10,0,0,archeology,0.1,0.888888889,1,8
instrumenst,1,0.993241614,0,0,0.072369447,11,0,0,instruments,0.181818182,1,1,8
arudtiorze,1,0.989188807,0,0,0.023394493,10,0,0,auditorium,0.6,0.7,0.875,7
intermit,1,0.96059408,0,0,0.099200061,8,0,0,intimate,0.5,0.714285714,0.833333333,5
illegitament,1,0.981617697,0,0,0.067346016,12,0,0,illegitimate,0.333333333,0.875,1,7
bibble,1,0.972390197,0.823870778,0.360597908,0.032533485,6,0,0,bible,0.166666667,1,1,4
trimunph,1,0.98599438,0.732629657,0,0.024880729,8,0,0,triumph,0.25,0.875,1,7
afichnly,1,0.958833907,0,0,0.026028043,8,0,0,affectionately,0.571428571,0.636363636,0.875,7
miscillaneous,1,0.746789486,0,0,0.06684666,13,0,0,miscellaneous,0.076923077,1,1,10
incresing,1,0.988461515,0,0,0.106437999,9,0,0,increasing,0.1,0.875,1,7
biutiful,1,0.952369136,0,0,0.033102697,8,0,0,beautiful,0.222222222,0.75,1,6
insidentaly,1,0.959357968,0,0,0.082222814,11,0,0,incidentally,0.166666667,0.8,0.888888889,8
gendergartin,1,0.968506491,0.689655304,0,0.091859366,12,0,0,kindergarten,0.25,0.888888889,1,8
epissle,1,0.718712027,0,0,0.046317134,7,0,0,epistle,0.142857143,0.833333333,1,5
powimes,1,0.977188522,0,0,0.095819644,7,0,0,poems,0.428571429,0.714285714,1,5
melancolly,1,0.97551486,0.994958818,0,0.097431426,10,0,0,melancholy,0.2,0.888888889,1,8
redisilus,1,0.958925315,0,0,0.08212326,9,0,0,ridiculous,0.4,0.666666667,0.857142857,6
veseted,1,0.986382593,0,0,0.102324997,7,0,0,visited,0.285714286,0.833333333,1,5
happend,1,0.967181854,0.502930284,0,0.09011878,7,0,0,happened,0.125,1,1,6
lavatries,1,0.950422845,0,0,0.063419984,9,0,0,lavatories,0.1,0.888888889,1,8
thoroughily,1,0.951332312,0,0,0.098415797,11,0,0,thoroughly,0.090909091,0.888888889,1,8
briery,1,0.960961707,0,0,0.067411597,6,0,0,prior,0.5,0.285714286,0.5,2
fundelmentel,1,0.961096615,0,0,0.067790843,12,0,0,fundamental,0.25,0.888888889,1,8
anticapation,1,0.953913889,0.985392988,0,0.095427791,12,0,0,anticipation,0.083333333,1,1,7
unfortuanate,1,0.991407001,0,0,0.059349463,12,0,0,unfortunate,0.083333333,1,1,8
dissappear,1,0.95910043,0,0,0.066856379,10,0,0,disappear,0.1,1,1,7
interate,1,0.95306696,0.79144603,0,0.121663257,8,0,0,iterate,0.125,0.833333333,1,5
sagey,1,0.964701564,0,0,0.032536063,5,0,0,shaggy,0.333333333,0.666666667,0.8,4
inexasible,1,0.963412745,0,0,0.067454918,10,0,0,inaccessible,0.416666667,0.777777778,0.875,7
incovient,1,0.954884345,0,0,0.091770081,9,0,0,inconvenient,0.25,1,1,7
extraterrestial,1,0.988698942,0,0,0.071831014,15,0,0,extraterrestrial,0.0625,1,1,8
rheumaticsm,1,0.977100133,0,0,0.028619517,11,0,0,rheumatism,0.090909091,0.9,1,9
acoradance,1,0.971857377,0,0,0.080060533,10,0,0,accordance,0.2,1,1,7
critisisam,1,0.95390686,0.335142821,0,0.069965637,10,0,0,criticism,0.2,0.857142857,1,6
scasly,1,0.159033532,0,0,0.04439749,6,0,0,scarcely,0.375,0.714285714,1,5
enthusastik,1,0.952089068,0,0,0.063034801,11,0,0,enthusiastic,0.166666667,0.8,0.888888889,8
